customer_id,signup_date,segment,country,acquisition_channel,is_active
C000536,2023-01-24,SMB,IQ,Paid Ads,True
C000537,2022-01-13,SMB,BW,Referral,False
C000538,2022-09-26,SMB,DJ,Organic,True
C000539,2024-03-09,Mid-Market,MC,Organic,False
C000540,2023-11-07,SMB,ZW,Organic,True
C000541,2023-01-21,SMB,KM,Partner,True
C000542,2022-11-15,SMB,UY,Paid Ads,False
C000543,2023-08-20,Enterprise,BW,Referral,True
C000544,2022-09-20,SMB,CA,Referral,True
C000545,2023-12-03,SMB,SM,Partner,True
C000546,2022-08-27,SMB,IR,Paid Ads,False
C000547,2023-06-16,SMB,BO,Organic,True
C000548,2022-01-08,Mid-Market,KR,Organic,True
C000549,2024-08-06,Enterprise,LA,Partner,True
C000550,2022-01-10,SMB,EE,Paid Ads,True
C000551,2022-09-26,SMB,MU,Paid Ads,True
C000552,2023-09-13,Mid-Market,FI,Organic,True
C000553,2022-02-26,Mid-Market,BW,Paid Ads,True
C000554,2024-10-15,SMB,SD,Organic,True
C000555,2023-08-13,Mid-Market,MW,Partner,True
C000556,2022-01-05,SMB,GH,Partner,False
C000557,2024-05-25,Enterprise,QA,Paid Ads,False
C000558,2022-07-26,Enterprise,SO,Organic,True
C000559,2024-10-25,SMB,MH,Referral,True
C000560,2024-06-28,SMB,TL,Partner,True
C000561,2024-06-18,SMB,SA,Paid Ads,False
C000562,2023-05-26,SMB,TW,Organic,False
C000563,2024-02-29,SMB,PS,Organic,False
C000564,2022-11-19,SMB,BR,Partner,True
C000565,2024-04-09,Mid-Market,IL,Paid Ads,True
C000566,2024-05-14,Mid-Market,AF,Organic,True
C000567,2024-01-06,SMB,AG,Organic,True
C000568,2023-04-20,Mid-Market,BH,Organic,True
C000569,2024-09-15,Enterprise,MT,Organic,True
C000570,2024-12-01,SMB,SK,Referral,True
C000571,2024-04-22,SMB,SV,Partner,True
C000572,2023-04-06,SMB,LK,Paid Ads,True
C000573,2024-08-13,SMB,ZW,Referral,True
C000574,2024-10-24,SMB,IS,Partner,True
C000575,2022-08-27,SMB,RO,Organic,True
C000576,2024-12-16,SMB,NP,Organic,False
C000577,2023-04-26,Mid-Market,JP,Paid Ads,True
C000578,2022-09-06,Enterprise,TN,Referral,True
C000579,2024-11-07,SMB,TH,Paid Ads,True
C000580,2024-11-01,Mid-Market,SC,Organic,True
C000581,2022-06-26,SMB,IE,Partner,True
C000582,2022-06-19,SMB,IE,Partner,True
C000583,2023-08-03,SMB,ID,Referral,True
C000584,2024-08-18,Mid-Market,NI,Paid Ads,True
C000585,2023-06-28,SMB,GT,Paid Ads,False
C000586,2023-12-29,SMB,MZ,Partner,False
C000587,2024-10-06,SMB,SC,Organic,False
C000588,2023-05-06,SMB,IN,Partner,False
C000589,2022-10-11,Enterprise,WS,Paid Ads,True
C000590,2024-03-04,SMB,CG,Organic,False
C000591,2023-09-07,Enterprise,NE,Referral,True
C000592,2022-10-08,Mid-Market,AD,Organic,True
C000593,2022-04-05,SMB,SD,Paid Ads,True
C000594,2022-03-15,SMB,PW,Partner,True
C000595,2023-10-13,SMB,TO,Partner,True
C000596,2024-12-03,SMB,AE,Referral,True
C000597,2022-07-10,SMB,TM,Organic,False
C000598,2022-09-02,SMB,GM,Paid Ads,False
C000599,2022-05-08,SMB,KW,Partner,False
C000600,2022-07-20,Enterprise,SK,Organic,True
C000601,2022-11-06,SMB,DE,Partner,True
C000602,2024-08-20,Mid-Market,PT,Partner,True
C000603,2023-01-28,SMB,CA,Partner,False
C000604,2024-03-10,SMB,TZ,Organic,False
C000605,2023-11-29,SMB,LK,Partner,True
C000606,2023-06-21,Mid-Market,DM,Organic,True
C000607,2022-07-24,SMB,CH,Paid Ads,True
C000608,2022-11-25,SMB,RU,Partner,True
C000609,2022-01-29,SMB,MZ,Partner,True
C000610,2023-11-24,Enterprise,GT,Organic,False
C000611,2022-08-19,SMB,NL,Referral,True
C000612,2024-11-12,SMB,NE,Paid Ads,True
C000613,2023-11-19,SMB,ST,Referral,False
C000614,2024-03-28,Enterprise,BT,Organic,True
C000615,2022-05-27,SMB,AM,Referral,True
C000616,2022-07-03,SMB,LA,Referral,False
C000617,2022-01-13,SMB,CG,Referral,True
C000618,2024-11-16,Mid-Market,BG,Paid Ads,True
C000619,2022-03-16,SMB,ES,Partner,True
C000620,2024-11-12,SMB,KN,Partner,False
C000621,2024-10-26,Mid-Market,SZ,Organic,True
C000622,2024-05-18,Enterprise,GW,Organic,True
C000623,2024-09-02,SMB,LT,Paid Ads,True
C000624,2024-12-22,SMB,VA,Organic,True
C000625,2023-08-10,Mid-Market,ET,Paid Ads,True
C000626,2022-08-28,SMB,KZ,Paid Ads,True
C000627,2022-05-19,SMB,MZ,Partner,True
C000628,2022-08-21,SMB,HN,Organic,False
C000629,2023-09-02,Mid-Market,BG,Paid Ads,True
C000630,2024-01-18,Mid-Market,LT,Paid Ads,True
C000631,2023-07-10,Mid-Market,DE,Partner,True
C000632,2022-04-27,SMB,PH,Paid Ads,True
C000633,2023-08-29,SMB,TJ,Referral,True
C000634,2022-02-05,SMB,JO,Partner,False
C000635,2024-07-12,SMB,BW,Paid Ads,True
C000636,2023-05-17,SMB,TZ,Organic,True
C000637,2023-01-29,Enterprise,PE,Paid Ads,True
C000638,2022-04-02,SMB,TH,Referral,True
C000639,2022-11-17,SMB,LR,Partner,True
C000640,2022-06-24,Enterprise,YE,Referral,False
C000641,2023-01-27,SMB,SV,Organic,True
C000642,2023-11-01,SMB,PL,Organic,False
C000643,2022-08-06,Mid-Market,BS,Paid Ads,True
C000644,2024-02-06,Mid-Market,AT,Organic,False
C000645,2024-07-06,SMB,BZ,Paid Ads,True
C000646,2023-01-25,SMB,ES,Partner,True
C000647,2024-06-11,SMB,FI,Referral,True
C000648,2024-02-25,SMB,SC,Referral,True
C000649,2023-08-25,Enterprise,GT,Organic,True
C000650,2022-03-29,Enterprise,IS,Partner,True
C000651,2022-03-01,SMB,BA,Paid Ads,True
C000652,2024-05-22,SMB,CI,Partner,True
C000653,2024-09-02,Mid-Market,ME,Organic,True
C000654,2024-06-08,Mid-Market,SE,Paid Ads,True
C000655,2024-03-06,Mid-Market,KG,Partner,False
C000656,2023-01-31,SMB,LK,Paid Ads,True
C000657,2024-04-22,SMB,LV,Referral,True
C000658,2022-09-15,Enterprise,IN,Organic,True
C000659,2023-10-17,Enterprise,IE,Partner,True
C000660,2023-02-24,SMB,ES,Referral,True
C000661,2024-09-28,SMB,CA,Organic,True
C000662,2024-05-03,Mid-Market,JO,Paid Ads,True
C000663,2023-06-17,SMB,ML,Paid Ads,False
C000664,2024-04-26,Mid-Market,MT,Referral,False
C000665,2024-11-25,SMB,ES,Referral,False
C000666,2022-09-21,SMB,BW,Referral,False
C000667,2023-08-11,Mid-Market,MC,Paid Ads,True
C000668,2023-11-29,SMB,MU,Referral,False
C000669,2024-05-24,Enterprise,GY,Organic,True
C000670,2023-04-05,Mid-Market,JO,Partner,True
C000671,2023-01-14,SMB,DJ,Referral,True
C000672,2023-02-19,SMB,CN,Partner,False
C000673,2024-04-03,Enterprise,MU,Referral,True
C000674,2024-12-20,SMB,JP,Partner,True
C000675,2024-08-15,SMB,ZW,Organic,True
C000676,2022-08-31,Mid-Market,ES,Partner,False
C000677,2023-03-11,Enterprise,HR,Referral,True
C000678,2023-12-21,Mid-Market,LU,Referral,True
C000679,2024-10-25,Enterprise,TH,Paid Ads,True
C000680,2023-09-04,Mid-Market,GW,Organic,True
C000681,2023-05-04,SMB,LU,Paid Ads,True
C000682,2024-06-10,Mid-Market,GH,Paid Ads,True
C000683,2024-01-12,SMB,UA,Referral,True
C000684,2023-03-28,SMB,CN,Referral,True
C000685,2024-06-18,Mid-Market,AR,Paid Ads,True
C000686,2023-07-14,Enterprise,CA,Referral,True
C000687,2022-09-10,Mid-Market,GQ,Organic,True
C000688,2022-12-06,Enterprise,SI,Partner,True
C000689,2023-06-18,SMB,CL,Organic,False
C000690,2022-04-08,SMB,TO,Paid Ads,True
C000691,2024-04-17,SMB,LK,Paid Ads,True
C000692,2024-05-03,SMB,KE,Paid Ads,True
C000693,2024-10-21,Mid-Market,PT,Organic,True
C000694,2022-07-24,Mid-Market,GH,Referral,False
C000695,2024-09-10,SMB,GE,Partner,True
C000696,2024-11-09,Mid-Market,GA,Referral,True
C000697,2024-10-01,Mid-Market,EC,Partner,True
C000698,2022-01-08,SMB,US,Paid Ads,False
C000699,2024-11-17,Enterprise,PY,Paid Ads,True
C000700,2023-04-26,SMB,ME,Referral,True
C000701,2024-07-11,SMB,CF,Partner,False
C000702,2024-04-12,SMB,CF,Organic,True
C000703,2024-12-28,SMB,PY,Paid Ads,False
C000704,2023-02-12,SMB,BH,Partner,False
C000705,2023-11-01,Mid-Market,TM,Partner,True
C000706,2024-10-22,SMB,HN,Partner,True
C000707,2023-08-15,SMB,NR,Paid Ads,True
C000708,2022-11-07,Mid-Market,SY,Referral,True
C000709,2023-05-07,Mid-Market,VC,Organic,True
C000710,2022-05-20,SMB,NA,Organic,True
C000711,2022-09-24,SMB,GA,Partner,True
C000712,2022-10-16,SMB,CH,Paid Ads,True
C000713,2024-10-21,SMB,MK,Organic,True
C000714,2022-11-08,SMB,FR,Paid Ads,True
C000715,2023-01-25,SMB,WS,Partner,True
C000716,2023-02-21,SMB,BH,Partner,True
C000717,2022-06-01,Enterprise,OM,Organic,True
C000718,2022-04-21,Mid-Market,SO,Organic,False
C000719,2022-04-01,Mid-Market,BY,Organic,True
C000720,2024-01-19,SMB,EG,Paid Ads,True
C000721,2022-03-18,Mid-Market,SN,Organic,True
C000722,2022-11-13,SMB,RO,Organic,False
C000723,2023-02-19,SMB,BD,Referral,True
C000724,2023-11-18,Mid-Market,AL,Partner,True
C000725,2024-11-30,Enterprise,SM,Partner,True
C000726,2024-03-17,Mid-Market,NL,Referral,False
C000727,2022-08-20,SMB,CD,Partner,True
C000728,2023-01-19,SMB,DO,Referral,False
C000729,2022-07-23,SMB,KR,Referral,False
C000730,2023-08-16,Enterprise,PG,Organic,True
C000731,2023-02-27,Enterprise,ES,Partner,True
C000732,2023-01-07,Enterprise,MC,Partner,True
C000733,2024-09-08,SMB,OM,Referral,True
C000734,2024-02-12,SMB,EE,Paid Ads,True
C000735,2022-12-27,Enterprise,MN,Organic,True
C000736,2024-10-27,SMB,BJ,Organic,True
C000737,2024-11-03,SMB,SR,Partner,True
C000738,2022-08-28,Mid-Market,KH,Partner,True
C000739,2022-05-06,SMB,AL,Referral,True
C000740,2022-03-03,SMB,SG,Partner,True
C000741,2022-01-05,SMB,JP,Organic,True
C000742,2023-05-25,Mid-Market,CI,Partner,True
C000743,2023-07-07,SMB,TN,Referral,True
C000744,2022-12-02,SMB,SN,Organic,False
C000745,2024-01-17,SMB,AR,Organic,True
C000746,2022-06-18,Mid-Market,KN,Organic,True
C000747,2022-10-11,SMB,DJ,Partner,True
C000748,2022-12-17,SMB,GA,Partner,True
C000749,2024-08-13,SMB,GM,Paid Ads,True
C000750,2023-12-07,Mid-Market,KR,Organic,False
C000751,2024-03-01,Mid-Market,CN,Partner,True
C000752,2022-08-26,SMB,UZ,Paid Ads,True
C000753,2022-03-05,SMB,MA,Partner,True
C000754,2024-01-25,SMB,MR,Referral,False
C000755,2024-09-30,Enterprise,LV,Referral,True
C000756,2022-03-19,Mid-Market,NE,Partner,True
C000757,2023-08-05,SMB,CR,Paid Ads,True
C000758,2022-12-17,SMB,SM,Organic,True
C000759,2023-12-07,SMB,JM,Paid Ads,True
C000760,2024-02-07,Mid-Market,FJ,Partner,True
C000761,2024-01-15,Enterprise,NP,Organic,True
C000762,2022-06-03,SMB,CU,Paid Ads,False
C000763,2024-04-04,SMB,BY,Organic,True
C000764,2023-10-05,SMB,AT,Organic,False
C000765,2022-07-30,SMB,CY,Paid Ads,True
C000766,2023-03-21,SMB,CM,Referral,True
C000767,2024-04-12,SMB,EE,Partner,True
C000768,2023-07-01,Enterprise,CD,Paid Ads,True
C000769,2024-02-28,SMB,BF,Organic,True
C000770,2024-01-12,Mid-Market,CH,Referral,False
C000771,2022-07-16,Enterprise,MD,Organic,True
C000772,2022-11-02,Mid-Market,GA,Partner,False
C000773,2022-07-24,SMB,MT,Referral,True
C000774,2023-08-08,Enterprise,GR,Partner,True
C000775,2022-08-18,SMB,UG,Partner,False
C000776,2022-01-17,Enterprise,TD,Organic,True
C000777,2022-08-29,Mid-Market,HT,Paid Ads,True
C000778,2024-03-15,SMB,QA,Organic,True
C000779,2024-11-19,Enterprise,MD,Referral,True
C000780,2024-10-03,Mid-Market,TG,Referral,True
C000781,2022-09-22,Mid-Market,AE,Referral,True
C000782,2022-12-26,SMB,MD,Referral,True
C000783,2024-03-19,Mid-Market,UZ,Referral,True
C000784,2024-07-27,Mid-Market,UY,Paid Ads,True
C000785,2022-03-03,SMB,MA,Organic,True
C000786,2024-06-06,SMB,MR,Referral,True
C000787,2024-01-09,Mid-Market,KG,Paid Ads,True
C000788,2022-02-06,SMB,SN,Partner,True
C000789,2024-09-18,Enterprise,IS,Partner,True
C000790,2024-04-25,SMB,TH,Partner,False
C000791,2024-09-10,Mid-Market,RO,Paid Ads,True
C000792,2024-12-03,SMB,CL,Organic,True
C000793,2022-06-13,Mid-Market,FJ,Partner,True
C000794,2023-12-19,SMB,BB,Organic,False
C000795,2022-01-01,SMB,BW,Referral,True
C000796,2022-05-25,Mid-Market,CF,Referral,True
C000797,2024-06-04,SMB,ES,Paid Ads,True
C000798,2022-04-02,Mid-Market,AZ,Referral,True
C000799,2024-03-04,SMB,HR,Referral,True
C000800,2024-10-26,SMB,NG,Referral,True
C000801,2022-12-23,SMB,NE,Organic,False
C000802,2022-06-13,Mid-Market,MY,Organic,True
C000803,2022-11-17,SMB,HU,Organic,True
C000804,2022-07-16,SMB,RO,Organic,True
C000805,2024-07-05,Mid-Market,KG,Paid Ads,True
C000806,2022-03-01,SMB,LA,Referral,True
C000807,2023-04-01,SMB,EG,Referral,True
C000808,2023-06-21,SMB,PE,Organic,True
C000809,2023-06-04,Mid-Market,EE,Paid Ads,False
C000810,2022-01-09,Mid-Market,KZ,Paid Ads,True
C000811,2024-11-16,SMB,PE,Organic,True
C000812,2024-04-28,Mid-Market,ER,Partner,False
C000813,2023-01-23,Mid-Market,IL,Paid Ads,True
C000814,2022-06-01,SMB,CF,Organic,True
C000815,2023-11-01,Mid-Market,SB,Organic,True
C000816,2024-08-25,SMB,TO,Partner,True
C000817,2023-01-25,SMB,CV,Paid Ads,True
C000818,2024-06-02,Mid-Market,JM,Referral,False
C000819,2024-05-26,SMB,MR,Partner,True
C000820,2023-05-06,SMB,MC,Organic,True
C000821,2024-06-10,Mid-Market,BD,Organic,False
C000822,2024-06-27,Enterprise,SO,Organic,True
C000823,2024-03-25,Mid-Market,LR,Organic,True
C000824,2023-05-04,Enterprise,BW,Referral,True
C000825,2024-04-14,Mid-Market,PL,Paid Ads,True
C000826,2023-02-17,SMB,SO,Partner,True
C000827,2023-11-14,SMB,BJ,Partner,True
C000828,2024-01-20,SMB,BE,Paid Ads,True
C000829,2022-12-26,SMB,PA,Partner,True
C000830,2024-06-09,Enterprise,PG,Partner,True
C000831,2024-12-21,SMB,UG,Referral,True
C000832,2023-11-10,Mid-Market,TW,Organic,False
C000833,2024-11-13,SMB,ZM,Referral,False
C000834,2023-03-15,SMB,GT,Partner,True
C000835,2024-08-31,SMB,IR,Organic,True
C000836,2022-08-19,SMB,DJ,Paid Ads,True
C000837,2022-10-14,Enterprise,SI,Partner,True
C000838,2023-07-06,Enterprise,HR,Referral,True
C000839,2023-05-20,SMB,NP,Paid Ads,True
C000840,2024-04-25,SMB,BY,Partner,False
C000841,2023-06-20,SMB,MA,Partner,True
C000842,2023-10-06,SMB,MN,Paid Ads,False
C000843,2024-05-02,Mid-Market,PL,Partner,True
C000844,2024-12-08,SMB,NA,Organic,False
C000845,2022-09-27,Mid-Market,KN,Partner,True
C000846,2022-07-27,SMB,AE,Partner,False
C000847,2024-08-05,SMB,BZ,Referral,True
C000848,2023-03-17,SMB,LI,Organic,True
C000849,2024-12-27,SMB,SV,Partner,True
C000850,2023-02-15,Mid-Market,WS,Organic,False
C000851,2023-07-14,Mid-Market,TW,Paid Ads,True
C000852,2024-01-19,SMB,CA,Paid Ads,False
C000853,2024-12-03,SMB,BE,Organic,True
C000854,2022-08-23,SMB,KH,Organic,False
C000855,2023-04-25,Mid-Market,AO,Referral,True
C000856,2022-10-25,Mid-Market,FJ,Partner,False
C000857,2022-11-04,SMB,SD,Paid Ads,True
C000858,2024-05-09,SMB,TR,Organic,True
C000859,2022-12-31,Mid-Market,FR,Partner,False
C000860,2024-04-20,SMB,LR,Referral,True
C000861,2024-04-16,SMB,MU,Organic,True
C000862,2024-09-24,SMB,TJ,Organic,True
C000863,2022-06-28,SMB,AU,Partner,True
C000864,2022-06-30,Mid-Market,UY,Organic,True
C000865,2023-07-23,SMB,KP,Paid Ads,True
C000866,2024-01-24,SMB,SC,Paid Ads,False
C000867,2024-09-07,Enterprise,BB,Organic,True
C000868,2022-12-10,Mid-Market,SC,Paid Ads,True
C000869,2023-04-24,SMB,AD,Organic,True
C000870,2022-04-15,Enterprise,SA,Referral,True
C000871,2023-11-06,Mid-Market,LT,Partner,True
C000872,2022-05-02,SMB,NE,Partner,True
C000873,2023-08-10,SMB,SB,Referral,True
C000874,2023-12-19,SMB,TV,Paid Ads,False
C000875,2022-09-12,SMB,SO,Partner,False
C000876,2023-06-16,SMB,ZA,Referral,True
C000877,2022-11-23,SMB,AZ,Referral,True
C000878,2024-10-11,SMB,MN,Partner,False
C000879,2023-02-05,Enterprise,SG,Paid Ads,True
C000880,2024-02-10,Mid-Market,CA,Referral,True
C000881,2022-04-05,SMB,MT,Partner,True
C000882,2023-09-24,SMB,BH,Organic,False
C000883,2022-09-24,Enterprise,GR,Partner,True
C000884,2024-07-09,Enterprise,MR,Organic,True
C000885,2024-06-12,SMB,TD,Organic,False
C000886,2024-03-22,Mid-Market,RO,Referral,True
C000887,2022-03-26,Enterprise,IE,Organic,True
C000888,2023-06-29,SMB,LR,Referral,False
C000889,2023-06-08,Enterprise,GW,Organic,True
C000890,2023-11-16,Mid-Market,PW,Referral,True
C000891,2023-07-08,Mid-Market,AG,Partner,True
C000892,2022-12-21,SMB,KW,Organic,True
C000893,2022-10-19,SMB,ET,Organic,True
C000894,2022-10-26,SMB,ES,Partner,True
C000895,2022-05-30,Enterprise,RW,Partner,True
C000896,2022-07-23,Mid-Market,HU,Referral,True
C000897,2022-12-06,SMB,ET,Organic,True
C000898,2022-04-12,Enterprise,MR,Paid Ads,False
C000899,2023-09-05,SMB,MR,Partner,False
C000900,2023-10-25,Mid-Market,BS,Partner,True
C000901,2022-10-06,SMB,LV,Organic,False
C000902,2022-08-24,Enterprise,CU,Organic,True
C000903,2023-08-15,SMB,LU,Referral,True
C000904,2024-03-28,SMB,UG,Referral,True
C000905,2024-08-07,Mid-Market,CN,Paid Ads,True
C000906,2022-07-22,SMB,MD,Organic,True
C000907,2023-05-18,Mid-Market,KP,Paid Ads,True
C000908,2023-10-09,Mid-Market,MR,Referral,True
C000909,2023-10-17,SMB,ST,Referral,True
C000910,2024-05-07,SMB,AL,Partner,True
C000911,2023-05-01,SMB,BD,Referral,True
C000912,2023-06-10,Mid-Market,US,Organic,True
C000913,2023-07-21,SMB,RW,Paid Ads,True
C000914,2022-04-18,Enterprise,TN,Paid Ads,True
C000915,2024-02-16,Mid-Market,LB,Referral,True
C000916,2024-03-29,SMB,PL,Paid Ads,True
C000917,2022-12-25,Enterprise,AM,Referral,True
C000918,2022-12-26,SMB,NP,Referral,True
C000919,2023-06-12,Enterprise,VA,Paid Ads,True
C000920,2022-12-24,Enterprise,BT,Partner,True
C000921,2022-05-29,Mid-Market,CN,Referral,True
C000922,2024-05-05,Enterprise,IS,Organic,True
C000923,2024-07-08,Enterprise,HR,Paid Ads,True
C000924,2022-04-24,SMB,TN,Paid Ads,True
C000925,2023-10-06,Enterprise,ZA,Organic,False
C000926,2024-03-12,SMB,AE,Partner,True
C000927,2022-08-31,Enterprise,BD,Referral,True
C000928,2024-09-21,Enterprise,AF,Partner,True
C000929,2022-08-08,SMB,GH,Paid Ads,True
C000930,2024-09-07,SMB,TR,Partner,False
C000931,2022-03-19,Mid-Market,PL,Referral,True
C000932,2022-09-13,SMB,GQ,Organic,True
C000933,2024-05-23,Mid-Market,CH,Referral,True
C000934,2023-01-19,SMB,PY,Partner,False
C000935,2023-10-13,Mid-Market,CR,Organic,True
C000936,2023-02-03,SMB,JO,Paid Ads,False
C000937,2022-10-31,SMB,TR,Referral,True
C000938,2024-11-04,SMB,PK,Referral,False
C000939,2023-12-17,SMB,DM,Partner,True
C000940,2023-09-18,SMB,SA,Organic,True
C000941,2023-11-20,Enterprise,FJ,Organic,True
C000942,2022-05-11,SMB,NR,Paid Ads,True
C000943,2024-08-23,SMB,GE,Organic,True
C000944,2022-07-06,Mid-Market,NR,Paid Ads,True
C000945,2024-04-18,Mid-Market,GB,Partner,False
C000946,2024-06-12,SMB,CV,Partner,False
C000947,2022-08-08,Mid-Market,UG,Organic,True
C000948,2022-12-30,Mid-Market,GN,Organic,True
C000949,2024-01-01,SMB,GN,Referral,True
C000950,2022-02-14,SMB,US,Referral,True
C000951,2024-11-24,SMB,BF,Partner,True
C000952,2023-07-06,Mid-Market,SI,Organic,True
C000953,2023-09-04,SMB,GH,Partner,True
C000954,2023-03-31,Mid-Market,TV,Referral,True
C000955,2023-12-16,Mid-Market,SL,Paid Ads,True
C000956,2023-09-09,SMB,BB,Organic,True
C000957,2022-09-19,SMB,FR,Paid Ads,False
C000958,2024-03-15,SMB,NZ,Referral,False
C000959,2023-04-07,SMB,AT,Referral,True
C000960,2022-10-26,SMB,IN,Partner,False
C000961,2024-12-10,SMB,MC,Referral,True
C000962,2023-06-13,Mid-Market,AG,Partner,True
C000963,2024-05-05,SMB,SO,Partner,True
C000964,2023-06-11,Mid-Market,CI,Partner,True
C000965,2023-10-25,SMB,PA,Partner,True
C000966,2023-09-19,SMB,ET,Paid Ads,True
C000967,2024-01-18,SMB,AE,Organic,True
C000968,2022-02-02,Mid-Market,KE,Partner,True
C000969,2024-02-19,SMB,BA,Paid Ads,True
C000970,2022-08-04,Mid-Market,EC,Paid Ads,True
C000971,2022-10-08,SMB,PK,Organic,True
C000972,2024-11-04,Mid-Market,NP,Paid Ads,True
C000973,2024-02-15,Enterprise,EC,Paid Ads,True
C000974,2022-07-30,Enterprise,JM,Partner,False
C000975,2022-04-15,SMB,EE,Partner,True
C000976,2023-02-02,SMB,DO,Referral,True
C000977,2022-09-09,Mid-Market,NI,Partner,False
C000978,2023-02-20,SMB,BB,Partner,True
C000979,2022-04-10,SMB,MZ,Partner,True
C000980,2024-05-31,SMB,NG,Referral,True
C000981,2023-02-27,Mid-Market,NA,Organic,True
C000982,2024-07-11,SMB,LA,Partner,False
C000983,2024-12-13,SMB,BO,Referral,False
C000984,2022-02-24,Mid-Market,BS,Paid Ads,True
C000985,2023-01-11,Enterprise,SA,Partner,True
C000986,2024-04-18,Mid-Market,MV,Partner,True
C000987,2022-05-28,SMB,PS,Referral,True
C000988,2022-06-11,SMB,SE,Organic,False
C000989,2023-02-11,SMB,BA,Referral,True
C000990,2023-08-20,Enterprise,NL,Paid Ads,True
C000991,2022-12-31,SMB,IL,Partner,True
C000992,2023-12-25,Mid-Market,LS,Paid Ads,True
C000993,2024-08-08,SMB,NE,Paid Ads,True
C000994,2024-05-31,SMB,CZ,Paid Ads,True
C000995,2022-08-13,SMB,UG,Paid Ads,False
C000996,2023-05-30,SMB,ER,Paid Ads,True
C000997,2023-01-23,SMB,GD,Referral,False
C000998,2023-12-10,SMB,OM,Paid Ads,True
C000999,2024-05-28,SMB,RS,Organic,True
C001000,2023-12-22,SMB,CN,Organic,False
C001001,2024-12-21,SMB,RS,Organic,True
C001002,2024-12-07,SMB,LY,Referral,True
C001003,2023-06-20,Enterprise,ES,Referral,True
C001004,2024-03-31,SMB,SY,Organic,True
C001005,2023-01-10,SMB,UY,Referral,True
C001006,2022-06-25,Mid-Market,RS,Partner,True
C001007,2023-02-23,SMB,LA,Paid Ads,True
C001008,2024-10-03,Enterprise,MR,Partner,True
C001009,2023-06-25,Mid-Market,BA,Organic,True
C001010,2024-05-18,Mid-Market,EC,Partner,True
C001011,2024-12-28,SMB,SY,Partner,True
C001012,2022-05-20,SMB,CU,Partner,True
C001013,2024-01-12,SMB,KR,Referral,False
C001014,2022-11-16,SMB,SD,Referral,True
C001015,2024-08-09,Mid-Market,KR,Paid Ads,True
C001016,2024-04-07,SMB,GE,Partner,False
C001017,2022-08-12,SMB,MU,Referral,True
C001018,2022-10-29,SMB,AG,Organic,True
C001019,2023-01-31,SMB,GH,Paid Ads,False
C001020,2024-07-05,Enterprise,CG,Organic,True
C001021,2023-02-11,SMB,AM,Referral,True
C001022,2022-09-04,SMB,KM,Partner,True
C001023,2024-01-31,Mid-Market,MY,Paid Ads,True
C001024,2022-09-12,Enterprise,ER,Referral,True
C001025,2022-05-27,Mid-Market,TL,Referral,True
C001026,2023-05-21,SMB,KE,Organic,True
C001027,2024-09-23,SMB,SI,Paid Ads,True
C001028,2022-09-08,SMB,KZ,Referral,True
C001029,2023-12-07,Enterprise,FJ,Paid Ads,True
C001030,2024-02-22,Mid-Market,ES,Partner,False
C001031,2023-12-18,Enterprise,SL,Referral,True
C001032,2023-01-21,SMB,ET,Referral,False
C001033,2022-07-17,SMB,MV,Organic,False
C001034,2024-09-04,SMB,KH,Organic,False
C001035,2024-07-25,SMB,MT,Organic,True
C001036,2024-03-03,SMB,GM,Partner,True
C001037,2024-07-06,SMB,UG,Partner,True
C001038,2024-08-18,Mid-Market,SN,Organic,False
C001039,2022-11-22,Enterprise,TV,Organic,True
C001040,2023-05-02,SMB,AO,Paid Ads,True
C001041,2024-07-19,SMB,UY,Referral,True
C001042,2023-12-21,Mid-Market,BH,Paid Ads,True
C001043,2023-11-15,SMB,TO,Partner,True
C001044,2024-10-07,SMB,NA,Referral,True
C001045,2024-01-08,SMB,DO,Partner,True
C001046,2023-10-14,SMB,NA,Referral,False
C001047,2024-04-09,SMB,IQ,Organic,False
C001048,2024-04-01,SMB,CA,Partner,True
C001049,2022-01-19,Enterprise,MV,Partner,False
C001050,2022-10-09,SMB,BD,Organic,True
C001051,2023-01-08,SMB,JM,Partner,True
C001052,2024-08-17,SMB,BF,Paid Ads,True
C001053,2022-10-28,SMB,CA,Paid Ads,True
C001054,2024-08-03,Enterprise,LR,Paid Ads,True
C001055,2022-05-25,Mid-Market,AL,Partner,True
