payment_id,customer_id,payment_date,amount,payment_status
P6003187,C000033,2023-03-18,0.0,Failed
P7138923,C000033,2023-04-17,29.99,Success
P2745654,C000033,2023-05-17,29.99,Success
P8274084,C000033,2023-06-16,29.99,Success
P9883788,C000033,2023-07-16,0.0,Failed
P5439291,C000033,2023-08-15,29.99,Success
P9527110,C000033,2023-09-14,29.99,Success
P1633292,C000033,2023-10-14,29.99,Success
P3178677,C000033,2023-11-13,29.99,Success
P7746902,C000033,2023-12-13,29.99,Success
P4096792,C000033,2024-01-12,29.99,Success
P3860061,C000033,2024-02-11,29.99,Success
P8839798,C000033,2024-03-12,29.99,Success
P7333956,C000033,2024-04-11,29.99,Success
P8675769,C000033,2024-05-11,0.0,Failed
P8280143,C000033,2024-06-10,29.99,Success
P2311851,C000033,2024-07-10,29.99,Success
P4274019,C000033,2024-08-09,29.99,Success
P9661731,C000033,2024-09-08,29.99,Success
P8573622,C000033,2024-10-08,29.99,Success
P3545174,C000033,2024-11-07,29.99,Success
P4379310,C000033,2024-12-07,29.99,Success
P1115992,C000034,2024-05-05,129.99,Success
P1113333,C000034,2024-06-04,129.99,Success
P1055117,C000034,2024-07-04,129.99,Success
P9802287,C000034,2024-08-03,129.99,Success
P4856358,C000034,2024-09-02,129.99,Success
P2878123,C000034,2024-10-02,129.99,Success
P7741773,C000034,2024-11-01,129.99,Success
P7919245,C000034,2024-12-01,129.99,Success
P4102468,C000034,2024-12-31,129.99,Success
P4314984,C000035,2022-01-14,59.99,Success
P7830376,C000035,2022-02-13,59.99,Success
P2606578,C000035,2022-03-15,59.99,Success
P4923620,C000035,2022-04-14,59.99,Success
P8970246,C000035,2022-05-14,59.99,Success
P3707257,C000035,2022-06-13,59.99,Success
P2732500,C000035,2022-07-13,59.99,Success
P7103193,C000035,2022-08-12,59.99,Success
P4481990,C000035,2022-09-11,59.99,Success
P4110548,C000035,2022-10-11,59.99,Success
P9453252,C000035,2022-11-10,59.99,Success
P1573416,C000035,2022-12-10,59.99,Success
P2482647,C000035,2023-01-09,59.99,Success
P9165174,C000035,2023-02-08,59.99,Success
P1861561,C000035,2023-03-10,59.99,Success
P5099530,C000035,2023-04-09,59.99,Success
P2219203,C000035,2023-05-09,59.99,Success
P8945032,C000035,2023-06-08,59.99,Success
P8634919,C000035,2023-07-08,59.99,Success
P3592759,C000035,2023-08-07,59.99,Success
P6197096,C000035,2023-09-06,59.99,Success
P1241109,C000035,2023-10-06,59.99,Success
P7939682,C000035,2023-11-05,59.99,Success
P5208990,C000035,2023-12-05,59.99,Success
P2190434,C000035,2024-01-04,59.99,Success
P1508048,C000035,2024-02-03,0.0,Failed
P2477673,C000035,2024-03-04,59.99,Success
P2250528,C000035,2024-04-03,59.99,Success
P9568604,C000035,2024-05-03,59.99,Success
P8452935,C000035,2024-06-02,59.99,Success
P4714370,C000035,2024-07-02,59.99,Success
P6518619,C000035,2024-08-01,59.99,Success
P4746226,C000035,2024-08-31,59.99,Success
P1970784,C000035,2024-09-30,59.99,Success
P3604875,C000035,2024-10-30,59.99,Success
P4084262,C000035,2024-11-29,59.99,Success
P9672017,C000035,2024-12-29,59.99,Success
P8142039,C000036,2022-09-25,29.99,Success
P5193088,C000036,2022-10-25,29.99,Success
P5111867,C000036,2022-11-24,29.99,Success
P8075689,C000036,2022-12-24,29.99,Success
P3493844,C000036,2023-01-23,29.99,Success
P3924848,C000036,2023-02-22,29.99,Success
P3808393,C000036,2023-03-24,0.0,Failed
P9584556,C000036,2023-04-23,29.99,Success
P2434403,C000036,2023-05-23,29.99,Success
P3672459,C000036,2023-06-22,29.99,Success
P1872177,C000036,2023-07-22,29.99,Success
P7523028,C000036,2023-08-21,29.99,Success
P1492554,C000036,2023-09-20,29.99,Success
P5688198,C000036,2023-10-20,29.99,Success
P1627585,C000036,2023-11-19,29.99,Success
P5646458,C000036,2023-12-19,29.99,Success
P2299564,C000036,2024-01-18,29.99,Success
P1014686,C000036,2024-02-17,29.99,Success
P8340422,C000036,2024-03-18,29.99,Success
P3658543,C000036,2024-04-17,29.99,Success
P4381382,C000036,2024-05-17,0.0,Failed
P3150174,C000036,2024-06-16,29.99,Success
P8489936,C000036,2024-07-16,29.99,Success
P6531891,C000036,2024-08-15,29.99,Success
P4591445,C000036,2024-09-14,29.99,Success
P8142539,C000036,2024-10-14,29.99,Success
P9047145,C000036,2024-11-13,29.99,Success
P3179930,C000036,2024-12-13,29.99,Success
P8703962,C000037,2022-05-04,129.99,Success
P1425031,C000037,2022-06-03,129.99,Success
P4158060,C000037,2022-07-03,129.99,Success
P6567096,C000037,2022-08-02,129.99,Success
P5029531,C000037,2022-09-01,129.99,Success
P1826059,C000037,2022-10-01,129.99,Success
P8961085,C000037,2022-10-31,129.99,Success
P7927055,C000037,2022-11-30,129.99,Success
P5211212,C000037,2022-12-30,129.99,Success
P7966042,C000037,2023-01-29,129.99,Success
P5088328,C000037,2023-02-28,129.99,Success
P8979702,C000037,2023-03-30,129.99,Success
P7233232,C000037,2023-04-29,129.99,Success
P2436510,C000038,2024-05-24,29.99,Success
P9509427,C000038,2024-06-23,29.99,Success
P4714953,C000038,2024-07-23,29.99,Success
P8598177,C000038,2024-08-22,29.99,Success
P9320949,C000038,2024-09-21,29.99,Success
P7076566,C000038,2024-10-21,29.99,Success
P5640157,C000038,2024-11-20,29.99,Success
P9474196,C000038,2024-12-20,29.99,Success
P2236657,C000039,2024-09-07,59.99,Success
P9607710,C000039,2024-10-07,59.99,Success
P4218731,C000039,2024-11-06,59.99,Success
P6235408,C000039,2024-12-06,59.99,Success
P3788316,C000040,2024-09-29,129.99,Success
P7330542,C000040,2024-10-29,129.99,Success
P3189879,C000040,2024-11-28,0.0,Failed
P6442433,C000040,2024-12-28,129.99,Success
P6895637,C000041,2024-08-21,0.0,Failed
P7542071,C000041,2024-09-20,59.99,Success
P2044187,C000041,2024-10-20,59.99,Success
P9042809,C000041,2024-11-19,59.99,Success
P3903434,C000041,2024-12-19,59.99,Success
P2201658,C000042,2022-05-01,129.99,Success
P2819095,C000042,2022-05-31,129.99,Success
P4928341,C000042,2022-06-30,129.99,Success
P7896019,C000042,2022-07-30,129.99,Success
P3715365,C000042,2022-08-29,129.99,Success
P1042848,C000042,2022-09-28,129.99,Success
P9521620,C000042,2022-10-28,129.99,Success
P1519247,C000042,2022-11-27,129.99,Success
P9235041,C000042,2022-12-27,129.99,Success
P3630064,C000042,2023-01-26,129.99,Success
P1161180,C000042,2023-02-25,129.99,Success
P7296870,C000042,2023-03-27,129.99,Success
P3015336,C000042,2023-04-26,129.99,Success
P7932407,C000042,2023-05-26,0.0,Failed
P2705794,C000042,2023-06-25,129.99,Success
P8759763,C000042,2023-07-25,129.99,Success
P1051692,C000042,2023-08-24,129.99,Success
P9429516,C000043,2024-01-18,29.99,Success
P4466589,C000043,2024-02-17,29.99,Success
P4941152,C000043,2024-03-18,29.99,Success
P6100113,C000043,2024-04-17,29.99,Success
P8901205,C000043,2024-05-17,0.0,Failed
P5881017,C000043,2024-06-16,29.99,Success
P1718170,C000043,2024-07-16,29.99,Success
P7770176,C000043,2024-08-15,29.99,Success
P7114310,C000043,2024-09-14,29.99,Success
P8965458,C000043,2024-10-14,29.99,Success
P7342234,C000043,2024-11-13,29.99,Success
P3490769,C000043,2024-12-13,29.99,Success
P1180446,C000044,2023-06-24,59.99,Success
P9311598,C000044,2023-07-24,59.99,Success
P1053420,C000044,2023-08-23,59.99,Success
P7615160,C000044,2023-09-22,59.99,Success
P6660363,C000044,2023-10-22,59.99,Success
P9033685,C000044,2023-11-21,59.99,Success
P5762192,C000044,2023-12-21,59.99,Success
P7790186,C000044,2024-01-20,59.99,Success
P1481200,C000044,2024-02-19,0.0,Failed
P7367425,C000044,2024-03-20,59.99,Success
P7845443,C000044,2024-04-19,59.99,Success
P2121365,C000044,2024-05-19,59.99,Success
P4249388,C000044,2024-06-18,59.99,Success
P8390451,C000044,2024-07-18,59.99,Success
P1349751,C000044,2024-08-17,59.99,Success
P3760251,C000044,2024-09-16,59.99,Success
P7283491,C000044,2024-10-16,59.99,Success
P8768229,C000044,2024-11-15,59.99,Success
P2533486,C000044,2024-12-15,59.99,Success
P5921625,C000045,2023-05-11,59.99,Success
P7493894,C000045,2023-06-10,59.99,Success
P8575749,C000045,2023-07-10,59.99,Success
P6576743,C000045,2023-08-09,59.99,Success
P7072327,C000045,2023-09-08,59.99,Success
P1280223,C000045,2023-10-08,59.99,Success
P4196694,C000045,2023-11-07,59.99,Success
P4030944,C000045,2023-12-07,59.99,Success
P7253235,C000045,2024-01-06,59.99,Success
P9806207,C000045,2024-02-05,59.99,Success
P6205896,C000045,2024-03-06,59.99,Success
P8302025,C000045,2024-04-05,59.99,Success
P7327806,C000045,2024-05-05,59.99,Success
P2934664,C000045,2024-06-04,59.99,Success
P6372435,C000045,2024-07-04,59.99,Success
P1607290,C000045,2024-08-03,59.99,Success
P5850731,C000045,2024-09-02,59.99,Success
P4237382,C000045,2024-10-02,59.99,Success
P4742275,C000045,2024-11-01,59.99,Success
P9832244,C000045,2024-12-01,59.99,Success
P6597622,C000045,2024-12-31,59.99,Success
P7548852,C000046,2023-07-25,29.99,Success
P5045551,C000046,2023-08-24,29.99,Success
P1948301,C000046,2023-09-23,29.99,Success
P3653578,C000046,2023-10-23,29.99,Success
P4494491,C000046,2023-11-22,29.99,Success
P5885856,C000046,2023-12-22,29.99,Success
P2177010,C000046,2024-01-21,29.99,Success
P2422148,C000046,2024-02-20,29.99,Success
P5608331,C000046,2024-03-21,29.99,Success
P6428134,C000046,2024-04-20,29.99,Success
P8374026,C000046,2024-05-20,29.99,Success
P1512626,C000046,2024-06-19,29.99,Success
P8976936,C000046,2024-07-19,29.99,Success
P7728926,C000046,2024-08-18,29.99,Success
P9138854,C000046,2024-09-17,29.99,Success
P5186608,C000046,2024-10-17,29.99,Success
P4518859,C000046,2024-11-16,29.99,Success
P6846155,C000046,2024-12-16,29.99,Success
P9839595,C000047,2023-11-17,29.99,Success
P8416543,C000047,2023-12-17,29.99,Success
P7212431,C000047,2024-01-16,29.99,Success
P1882583,C000047,2024-02-15,29.99,Success
P4961827,C000047,2024-03-16,29.99,Success
P8640876,C000047,2024-04-15,29.99,Success
P7369395,C000047,2024-05-15,29.99,Success
P7061123,C000047,2024-06-14,29.99,Success
P4384417,C000047,2024-07-14,29.99,Success
P3224661,C000047,2024-08-13,29.99,Success
P7426184,C000047,2024-09-12,29.99,Success
P8850303,C000047,2024-10-12,29.99,Success
P8074551,C000047,2024-11-11,29.99,Success
P6510239,C000047,2024-12-11,29.99,Success
P2984241,C000048,2023-09-30,29.99,Success
P1505125,C000048,2023-10-30,29.99,Success
P6129446,C000048,2023-11-29,29.99,Success
P1401180,C000048,2023-12-29,29.99,Success
P5661219,C000048,2024-01-28,29.99,Success
P4412110,C000048,2024-02-27,29.99,Success
P9863771,C000048,2024-03-28,29.99,Success
P8497265,C000048,2024-04-27,29.99,Success
P5677995,C000048,2024-05-27,29.99,Success
P4951822,C000048,2024-06-26,29.99,Success
P7490800,C000048,2024-07-26,29.99,Success
P9739359,C000048,2024-08-25,29.99,Success
P9492764,C000048,2024-09-24,29.99,Success
P7557342,C000048,2024-10-24,29.99,Success
P1136833,C000048,2024-11-23,29.99,Success
P9035099,C000048,2024-12-23,29.99,Success
P4891393,C000049,2022-01-30,29.99,Success
P2320700,C000049,2022-03-01,29.99,Success
P5983135,C000049,2022-03-31,29.99,Success
P5015621,C000049,2022-04-30,29.99,Success
P1640398,C000049,2022-05-30,29.99,Success
P5786578,C000049,2022-06-29,29.99,Success
P5721977,C000049,2022-07-29,29.99,Success
P5368989,C000049,2022-08-28,29.99,Success
P4124885,C000049,2022-09-27,29.99,Success
P8595571,C000049,2022-10-27,29.99,Success
P6035798,C000049,2022-11-26,29.99,Success
P3526003,C000049,2022-12-26,29.99,Success
P7911622,C000049,2023-01-25,29.99,Success
P6604359,C000049,2023-02-24,29.99,Success
P3736522,C000049,2023-03-26,29.99,Success
P5651747,C000049,2023-04-25,29.99,Success
P8656683,C000049,2023-05-25,29.99,Success
P2516110,C000049,2023-06-24,29.99,Success
P5121962,C000049,2023-07-24,29.99,Success
P5237096,C000049,2023-08-23,29.99,Success
P1122324,C000049,2023-09-22,29.99,Success
P3824277,C000049,2023-10-22,29.99,Success
P1519935,C000049,2023-11-21,29.99,Success
P7944175,C000049,2023-12-21,29.99,Success
P2931889,C000049,2024-01-20,29.99,Success
P1312108,C000049,2024-02-19,29.99,Success
P7242438,C000049,2024-03-20,29.99,Success
P9058243,C000049,2024-04-19,29.99,Success
P8880122,C000049,2024-05-19,29.99,Success
P2783618,C000049,2024-06-18,29.99,Success
P4615365,C000049,2024-07-18,29.99,Success
P3908207,C000049,2024-08-17,29.99,Success
P7605017,C000049,2024-09-16,29.99,Success
P8580787,C000049,2024-10-16,29.99,Success
P9021919,C000049,2024-11-15,29.99,Success
P6108345,C000049,2024-12-15,29.99,Success
P7617162,C000050,2024-02-10,29.99,Success
P2543344,C000050,2024-03-11,29.99,Success
P9039674,C000050,2024-04-10,29.99,Success
P2124889,C000050,2024-05-10,29.99,Success
P4041644,C000050,2024-06-09,29.99,Success
P8375955,C000050,2024-07-09,29.99,Success
P9850314,C000050,2024-08-08,29.99,Success
P7773873,C000050,2024-09-07,29.99,Success
P4799416,C000050,2024-10-07,29.99,Success
P7582179,C000050,2024-11-06,29.99,Success
P9961387,C000050,2024-12-06,29.99,Success
P1173655,C000051,2024-12-23,29.99,Success
P3389303,C000052,2023-01-24,59.99,Success
P7879910,C000052,2023-02-23,59.99,Success
P9652230,C000052,2023-03-25,59.99,Success
P1456774,C000052,2023-04-24,59.99,Success
P7751152,C000052,2023-05-24,59.99,Success
P5644020,C000052,2023-06-23,59.99,Success
P8591830,C000052,2023-07-23,59.99,Success
P6247944,C000052,2023-08-22,0.0,Failed
P5981878,C000052,2023-09-21,59.99,Success
P5168199,C000052,2023-10-21,59.99,Success
P6645275,C000052,2023-11-20,59.99,Success
P3213854,C000052,2023-12-20,59.99,Success
P8802705,C000052,2024-01-19,59.99,Success
P1811961,C000052,2024-02-18,59.99,Success
P1526876,C000052,2024-03-19,59.99,Success
P3963416,C000052,2024-04-18,59.99,Success
P5186464,C000052,2024-05-18,59.99,Success
P9517441,C000052,2024-06-17,59.99,Success
P1153541,C000052,2024-07-17,59.99,Success
P3733001,C000052,2024-08-16,59.99,Success
P6961790,C000052,2024-09-15,59.99,Success
P7464616,C000052,2024-10-15,59.99,Success
P5845853,C000052,2024-11-14,59.99,Success
P7700599,C000052,2024-12-14,59.99,Success
P8025729,C000053,2024-05-07,29.99,Success
P1643368,C000053,2024-06-06,29.99,Success
P3842188,C000053,2024-07-06,29.99,Success
P4156527,C000053,2024-08-05,29.99,Success
P6303898,C000053,2024-09-04,29.99,Success
P6040993,C000053,2024-10-04,29.99,Success
P5569842,C000053,2024-11-03,0.0,Failed
P3060762,C000053,2024-12-03,29.99,Success
P8653296,C000054,2023-04-08,59.99,Success
P5477687,C000054,2023-05-08,59.99,Success
P3439262,C000054,2023-06-07,59.99,Success
P9678343,C000054,2023-07-07,59.99,Success
P2563565,C000054,2023-08-06,59.99,Success
P3928532,C000054,2023-09-05,59.99,Success
P4310946,C000054,2023-10-05,59.99,Success
P4795009,C000054,2023-11-04,59.99,Success
P6515101,C000054,2023-12-04,59.99,Success
P6212898,C000054,2024-01-03,59.99,Success
P1334256,C000054,2024-02-02,59.99,Success
P5492115,C000054,2024-03-03,59.99,Success
P6376801,C000054,2024-04-02,59.99,Success
P7345240,C000054,2024-05-02,59.99,Success
P3940160,C000054,2024-06-01,59.99,Success
P7106894,C000054,2024-07-01,59.99,Success
P7952780,C000054,2024-07-31,59.99,Success
P1233032,C000054,2024-08-30,59.99,Success
P9969683,C000054,2024-09-29,59.99,Success
P9167778,C000054,2024-10-29,59.99,Success
P4029938,C000054,2024-11-28,59.99,Success
P7184113,C000054,2024-12-28,59.99,Success
P4555937,C000055,2023-09-07,129.99,Success
P8181094,C000055,2023-10-07,129.99,Success
P7073417,C000055,2023-11-06,129.99,Success
P2066152,C000055,2023-12-06,129.99,Success
P2032722,C000055,2024-01-05,129.99,Success
P5705112,C000055,2024-02-04,129.99,Success
P7901481,C000055,2024-03-05,129.99,Success
P3911248,C000055,2024-04-04,129.99,Success
P6078712,C000055,2024-05-04,129.99,Success
P2277184,C000055,2024-06-03,129.99,Success
P9606924,C000055,2024-07-03,129.99,Success
P9558649,C000055,2024-08-02,129.99,Success
P2921388,C000055,2024-09-01,129.99,Success
P4525843,C000055,2024-10-01,129.99,Success
P4557108,C000055,2024-10-31,129.99,Success
P5398130,C000055,2024-11-30,129.99,Success
P6752094,C000055,2024-12-30,129.99,Success
P8210450,C000056,2024-12-06,129.99,Success
P9941405,C000057,2024-11-01,59.99,Success
P8094015,C000057,2024-12-01,59.99,Success
P1039140,C000057,2024-12-31,59.99,Success
P9576230,C000058,2024-05-19,29.99,Success
P5161749,C000058,2024-06-18,29.99,Success
P9502419,C000058,2024-07-18,29.99,Success
P8627261,C000058,2024-08-17,29.99,Success
P2224467,C000058,2024-09-16,29.99,Success
P5317031,C000058,2024-10-16,29.99,Success
P8771183,C000058,2024-11-15,29.99,Success
P2479916,C000058,2024-12-15,29.99,Success
P6323274,C000059,2023-08-08,59.99,Success
P9987148,C000059,2023-09-07,0.0,Failed
P3324584,C000059,2023-10-07,59.99,Success
P1868904,C000059,2023-11-06,59.99,Success
P6289318,C000059,2023-12-06,59.99,Success
P8007305,C000059,2024-01-05,59.99,Success
P2309962,C000059,2024-02-04,59.99,Success
P7736333,C000059,2024-03-05,59.99,Success
P8226904,C000059,2024-04-04,59.99,Success
P6851527,C000059,2024-05-04,59.99,Success
P8622446,C000059,2024-06-03,59.99,Success
P8375752,C000059,2024-07-03,59.99,Success
P4999708,C000059,2024-08-02,59.99,Success
P4892896,C000059,2024-09-01,59.99,Success
P9978241,C000059,2024-10-01,59.99,Success
P6190464,C000059,2024-10-31,59.99,Success
P5198676,C000059,2024-11-30,59.99,Success
P3142659,C000059,2024-12-30,59.99,Success
P6375706,C000060,2022-06-16,29.99,Success
P1282947,C000060,2022-07-16,29.99,Success
P3766716,C000060,2022-08-15,29.99,Success
P4535032,C000060,2022-09-14,29.99,Success
P6954580,C000060,2022-10-14,29.99,Success
P1802474,C000060,2022-11-13,29.99,Success
P9330055,C000060,2022-12-13,29.99,Success
P6742335,C000060,2023-01-12,29.99,Success
P1452512,C000060,2023-02-11,29.99,Success
P5024758,C000060,2023-03-13,29.99,Success
P4509270,C000060,2023-04-12,29.99,Success
P3668559,C000060,2023-05-12,29.99,Success
P3385520,C000060,2023-06-11,29.99,Success
P6550320,C000060,2023-07-11,0.0,Failed
P7168827,C000060,2023-08-10,29.99,Success
P7418526,C000060,2023-09-09,29.99,Success
P9472321,C000060,2023-10-09,29.99,Success
P9352129,C000060,2023-11-08,29.99,Success
P6789818,C000060,2023-12-08,29.99,Success
P8425126,C000060,2024-01-07,29.99,Success
P4684950,C000060,2024-02-06,29.99,Success
P4849306,C000060,2024-03-07,29.99,Success
P5853401,C000060,2024-04-06,29.99,Success
P1494665,C000060,2024-05-06,29.99,Success
P6890539,C000060,2024-06-05,29.99,Success
P9465516,C000060,2024-07-05,29.99,Success
P8464517,C000060,2024-08-04,29.99,Success
P9904588,C000060,2024-09-03,29.99,Success
P9880992,C000060,2024-10-03,29.99,Success
P1253768,C000060,2024-11-02,29.99,Success
P6706026,C000060,2024-12-02,29.99,Success
P9552017,C000061,2024-11-21,129.99,Success
P8477568,C000061,2024-12-21,129.99,Success
P1203291,C000062,2022-10-14,59.99,Success
P2194298,C000062,2022-11-13,59.99,Success
P8250521,C000062,2022-12-13,59.99,Success
P9768275,C000062,2023-01-12,59.99,Success
P1297390,C000062,2023-02-11,59.99,Success
P5904531,C000062,2023-03-13,59.99,Success
P8038964,C000062,2023-04-12,59.99,Success
P6358337,C000062,2023-05-12,59.99,Success
P7328180,C000062,2023-06-11,59.99,Success
P1059462,C000062,2023-07-11,59.99,Success
P3626353,C000062,2023-08-10,59.99,Success
P9963909,C000062,2023-09-09,59.99,Success
P9515685,C000062,2023-10-09,59.99,Success
P9730981,C000062,2023-11-08,59.99,Success
P6506432,C000062,2023-12-08,59.99,Success
P1534594,C000062,2024-01-07,59.99,Success
P1579758,C000062,2024-02-06,59.99,Success
P3128585,C000062,2024-03-07,59.99,Success
P7717412,C000062,2024-04-06,0.0,Failed
P1788459,C000062,2024-05-06,59.99,Success
P5823945,C000062,2024-06-05,59.99,Success
P1350135,C000062,2024-07-05,59.99,Success
P5357073,C000062,2024-08-04,59.99,Success
P5217720,C000062,2024-09-03,59.99,Success
P9303563,C000062,2024-10-03,59.99,Success
P3814324,C000062,2024-11-02,59.99,Success
P5997465,C000062,2024-12-02,0.0,Failed
P5284905,C000063,2022-02-19,29.99,Success
P5511660,C000063,2022-03-21,29.99,Success
P9013889,C000063,2022-04-20,0.0,Failed
P2698554,C000063,2022-05-20,29.99,Success
P2354031,C000063,2022-06-19,29.99,Success
P1006984,C000063,2022-07-19,29.99,Success
